payment_code|operation_code|party_type|name|company_reg_no|business_reg_no|passport|account|account_status|relationship_start_date|relationship_type|agreement_date|statement_date|capacity|facility|credit_limit|instalment_amount|amount_in_arrears|month_in_arrears|tenure|total_balance_outstanding|late_payment_interest|principal_repayment_term|collateral_type|legal_status|date_status_update|deletion_reason_code|total_amount_paid|debt_type|email|mobile_no|date_of_notice|sponsor_constitution|sponsor_old_ic_company_reg_no|sponsor_new_ic_business_reg_no|sponsor_passport_no|sponsor_name|sponsor_status|sponsor_remarks|old_account_no
A|A|I|JOSEPH LEWIS||961117089426||BOOST000758|1|20221113|1|20221129|20250424|1|3|1230.94|434.45|1303.35|3|85|81.24|22|1|0|0|20250424|0|0.0|004|amanda90@example.com|016-6405999||C|2002854913-W|2002854913-W||BARRY INC SDN BHD|1|CO-BORROWER|
A|A|B|LISA HALL & WILLIAMS-HANSEN|2002558572-W|750726123516||BOOST000759|1|20241212|1|20241217|20250411|1|3|11786.75|5703.27|5703.27|1|62|5968.49|13|1|0|0|20250411|0|0.0|002|sherryburton@example.net|017-7654485||C|2004862978-K|2004862978-K||COMBS, ROMERO AND ROSARIO SDN BHD|1||
A|A|B|JASON KAISER & WATSON-DAVIS|2003468508-H|680506054684||BOOST000760|1|20250705|1|20250706|20250707|1|3|17628.32|12591.66|0.0|0|42|8233.73|23|1|0|0|20250707|0|0.0|001|josephgarcia@example.net|016-7305543|||||||||
A|A|I|ERIC ANDERSON||910927043007||BOOST000761|2|20221126|1|20221214|20250321|1|3|9911.09|5406.05|0.0|0|55|0.0|19|1|0|0|20250321|0|0.0|002|jmyers@example.org|012-5123195|||||||||
A|A|C|EDWARDS, KRUEGER AND DURHAM SDN BHD|2020314836-K|2020314836-K||BOOST000762|2|20241221|1|20241221|20241224|1|2|16071.28|60267.3|0.0|0|8|0.0|21|1|0|0|20241224|0|0.0|002|douglasdorothy@example.com|014-9632650|||||||||
A|A|I|KARI WILSON||660402044240||BOOST000763|1|20221223|1|20230106|20250114|1|2|19258.68|22221.55|133329.3|6|26|12609.48|18|1|0|1|20250114|0|0.0|004|kenneth76@example.com|013-3101776|20241212||||||||
A|A|C|MAXWELL-BARBER SDN BHD|2006656955-K|2006656955-K|H#######|BOOST000764|1|20240709|1|20240726|20250424|1|2|16575.9|6064.35|12128.7|2|82|10938.06|18|1|0|0|20250424|0|0.0|002||016-1325146|||||||||
A|A|I|JENNIFER HENSON||980622035973||BOOST000765|4|20230116|1|20230131|20250122|1|3|19476.69|8115.29|24345.87|3|72|10846.37|24|1|0|0|20250122|0|0.0|004|||||||||||
A|A|I|WILLIAM TAYLOR||741024137440||BOOST000766|1|20241005|1|20241007|20250401|1|3|14627.91|9539.94|0.0|0|46|7907.34|17|1|0|0|20250401|0|0.0|004|greed@example.net|012-7262932||C|2001208701-K|2001208701-K||WALKER, SOLIS AND MURRAY SDN BHD|1||
A|A|I|JAMES GOODWIN||990415051686||BOOST000767|1|20230915|1|20231014|20231117|1|2|13014.65|9079.99|0.0|0|43|11299.12|19|1|0|0|20231117|0|0.0|003|sean11@example.net|016-9891593|||||||||
A|A|I|LESLIE NEWTON||530808077993||BOOST000768|1|20231220|1|20231221|20240816|1|3|8361.19|3389.67|6779.34|2|74|2577.31|17|1|0|0|20240816|0|0.0|002|edward88@example.com|012-5683647|||||||||
A|A|I|BRIAN HARRIS||730714066829||BOOST000769|2|20240127|1|20240129|20240311|2|3|10565.7|13207.12|0.0|0|24|0.0|24|1|0|0|20240311|0|0.0|004|acontreras@example.com|016-7719168|||||||||
A|A|C|BRADFORD GROUP SDN BHD|2010202213-K|2010202213-K||BOOST000770|1|20250115|1|20250127|20250503|1|3|18751.89|14804.12|0.0|0|38|11303.78|24|1|0|0|20250503|0|0.0|001||017-6507698||C|2020884034-W|2020884034-W||GREEN GROUP SDN BHD|1|GUARANTOR|
A|A|B|DAMON GREEN & CAMPBELL, MADDEN AND WATSON|2000579452-X|600301015642||BOOST000771|1|20240709|1|20240726|20250104|1|3|14708.95|4902.98|0.0|0|90|5500.63|17|1|0|0|20250104|0|0.0|001|maryjacobs@example.com||||||||||
A|A|C|STEWART INC SDN BHD|2022441598-H|2022441598-H||BOOST000772|1|20241120|1|20241214|20250121|1|3|8141.6|9046.22|36184.88|4|27|7988.81|15|1|0|2|20250121|0|0.0|003||018-8613636|20241030||||||||
A|A|I|CHRISTOPHER RILEY||600902019590||BOOST000773|1|20240714|1|20240720|20250427|1|2|13229.39|10726.53|0.0|0|37|6454.11|23|1|0|0|20250427|0|0.0|004|ypage@example.org|014-8519694||I||610104034374||JOHN ELLIS|1|CO-BORROWER|
A|A|I|BETHANY TUCKER||820904137028||BOOST000774|2|20231030|1|20231102|20250608|1|3|3600.9|1770.93|0.0|0|61|0.0|13|1|0|0|20250608|0|0.0|001|wlewis@example.org|017-7753323|||||||||
A|A|C|STEPHENS-SILVA SDN BHD|2001538966-H|2001538966-H|Q#######|BOOST000775|1|20220820|1|20220903|20221015|1|2|3398.5|1544.77|0.0|0|66|1956.33|13|1|0|0|20221015|0|0.0|002|huberscott@example.org|017-6453217|||||||||
A|A|I|JILL CARTER||731014142954||BOOST000776|4|20240811|1|20240910|20250619|1|3|8378.29|22849.88|182799.04|8|11|1918.49|13|1|0|0|20250619|0|0.0|002|jessica50@example.org|012-6891220|||||||||
A|A|I|ERIN SALAZAR||610622077877||BOOST000777|1|20221108|1|20221208|20250118|1|2|11469.22|49153.8|0.0|0|7|7973.73|12|1|0|0|20250118|0|0.0|004|jonestammy@example.com|017-1792090|||||||||
A|A|C|GREENE LTD SDN BHD|2020177332-W|2020177332-W||BOOST000778|1|20240808|1|20240808|20241020|2|3|5747.49|5224.99|0.0|0|33|3894.52|16|1|0|0|20241020|0|0.0|004||019-9060703|||||||||
A|A|I|AMY PALMER||740821026840||BOOST000779|1|20230524|1|20230620|20241230|1|2|6824.25|5118.19|0.0|0|40|6052.33|23|1|0|0|20241230|0|0.0|003|creese@example.org|014-2896941|||||||||
A|A|I|DR. MATTHEW ALLEN||590607132428||BOOST000780|1|20230210|1|20230220|20240330|1|3|14075.06|6922.16|0.0|0|61|49.64|12|1|0|0|20240330|0|0.0|001||016-8302385||I||891001091179||REGINALD KIM|1|CO-BORROWER|
A|A|I|STEPHANIE FISHER||761210079009||BOOST000781|1|20230223|1|20230314|20241224|1|2|19433.85|7379.94|0.0|0|79|18160.22|12|1|0|0|20241224|0|0.0|004|||||||||||
A|A|B|DEBORAH MORGAN & HESTER-PAYNE|2011290828-W|690716125006||BOOST000782|1|20250616|1|20250620|20250630|1|2|13416.98|6708.49|0.0|0|60|3306.09|20|1|0|0|20250630|0|0.0|003|jharris@example.net|012-4364515|||||||||
A|A|C|KLEIN-MILLER SDN BHD|2018878015-X|2018878015-X||BOOST000783|1|20240728|1|20240805|20250407|1|2|13450.84|18342.05|0.0|0|22|10075.7|21|1|0|0|20250407|0|0.0|004|thompsonstephen@example.com|013-6778545|||||||||
A|A|I|FRANK MICHAEL||880208058258||BOOST000784|1|20240102|1|20240123|20250211|1|2|19646.18|6853.32|0.0|0|86|3018.45|12|1|0|0|20250211|0|0.0|004|khartman@example.net|018-3451836|||||||||
A|A|I|ALEXA BURGESS||610107121570||BOOST000785|1|20230615|1|20230624|20250516|1|2|1338.04|1605.65|1605.65|1|25|340.22|24|1|0|0|20250516|0|0.0|001||018-7486409|||||||||
A|A|I|MRS. ANGELICA LUCAS||790323145084||BOOST000786|1|20230615|1|20230623|20231224|1|2|9356.77|4010.04|0.0|0|70|2970.29|22|1|0|0|20231224|0|0.0|001|yukirsten@example.org|014-9673726|||||||||
A|A|I|HOLLY WRIGHT||810214136693||BOOST000787|1|20230617|1|20230623|20231121|1|2|1511.41|2667.19|16003.14|6|17|778.01|20|1|0|0|20231121|0|0.0|001|ayersjonathan@example.org|012-1111673|||||||||
A|A|I|HEIDI STEVENS||660101091608||BOOST000788|1|20240114|1|20240212|20250211|1|3|6245.7|6691.82|0.0|0|28|5322.04|24|1|0|0|20250211|0|0.0|001|amy33@example.net|012-2987448|||||||||
A|A|B|JULIE ESCOBAR & SALAZAR-FLEMING|2009239450-K|850726119246||BOOST000789|3|20220803|1|20220807|20250526|1|2|3710.77|1613.38|8066.9|5|69|2156.74|22|1|0|1|20250526|0|0.0|001|monica00@example.net|016-8748388|20250409||||||||
A|A|I|KRISTIN RUSSELL||931104053252||BOOST000790|2|20250121|1|20250218|20250627|1|2|17313.75|19237.5|0.0|0|27|0.0|14|1|0|0|20250627|0|0.0|003|cgarner@example.net|017-7859673|||||||||
A|A|C|GRIFFIN-VILLARREAL SDN BHD|2016660051-X|2016660051-X||BOOST000791|4|20241028|1|20241125|20250131|1|2|1910.24|754.04|9048.48|12|76|646.31|13|1|0|0|20250131|0|0.0|004|nathanieljones@example.org|019-5000354||I||611108102318||TERESA OBRIEN|1|CO-BORROWER|
A|A|C|SMITH, SMITH AND EDWARDS SDN BHD|2009949461-K|2009949461-K||BOOST000792|1|20231119|1|20231121|20231231|2|2|10528.04|3760.01|0.0|0|84|4586.04|20|1|0|0|20231231|0|0.0|001|rosslogan@example.com||||||||||
A|A|I|MARIAH RODRIGUEZ||641215092725||BOOST000793|1|20231002|1|20231023|20240803|1|3|15223.66|6256.3|12512.6|2|73|1534.05|15|1|0|0|20240803|0|0.0|002|robinsonlisa@example.com|017-5241271|||||||||
A|A|I|NEIL KIM||590915056106||BOOST000794|1|20250312|1|20250405|20250520|1|2|16704.52|10894.25|0.0|0|46|3789.26|14|1|0|0|20250520|0|0.0|004||019-6840530|||||||||
A|A|I|KIMBERLY HUNT||560714018366||BOOST000795|2|20230209|1|20230220|20230623|1|3|2822.61|2116.96|0.0|0|40|0.0|22|1|0|0|20230623|0|0.0|001|joy88@example.com||||||||||
A|A|C|CABRERA-FUENTES SDN BHD|2005693517-H|2005693517-H||BOOST000796|1|20221104|1|20221114|20231005|1|2|18966.93|24739.47|123697.35|5|23|11169.56|16|1|0|0|20231005|0|0.0|003|glenn36@example.net|017-9070820|||||||||
A|A|C|HOFFMAN-SMITH SDN BHD|2015951137-X|2015951137-X||BOOST000797|4|20250402|1|20250422|20250509|1|3|10602.2|11359.5|79516.5|7|28|3056.21|18|1|0|1|20250509|0|0.0|002|lisa27@example.net|014-9654482|20250228|I||630805098719||JIMMY JOHNSON|1||
A|A|I|JOSEPH EATON||880306055790||BOOST000798|1|20230920|1|20231006|20231112|1|3|6402.72|2401.02|0.0|0|80|1210.39|18|1|0|0|20231112|0|0.0|003||013-3060762|||||||||
A|A|C|BYRD, JOHNSON AND MORGAN SDN BHD|2011818051-H|2011818051-H||BOOST000799|1|20230401|1|20230428|20231005|2|3|12519.05|18778.58|0.0|0|20|1210.39|23|1|0|0|20231005|0|0.0|003|molly65@example.com|014-2027007|||||||||
A|A|I|ZACHARY FOSTER||760206134395||BOOST000800|1|20230916|1|20230919|20240426|1|3|15866.39|14423.99|0.0|0|33|14159.13|17|1|0|0|20240426|0|0.0|004||017-4905364||C|2001245440-X|2001245440-X||BROOKS LTD SDN BHD|1|GUARANTOR|
M|M|I|JEFFREY GILBERT||840603034371||BOOST000801|1|20220912|1|20220918|20240812|1|3|6829.56|5537.48|0.0|0|37|3942.33|18|1|0|0|20240812|0|0.0|004||018-3283225|||||||||
D|D|I|BARBARA GALLEGOS||761028135795||BOOST000802|1|20241010|1|20241016|20241031|1|2|10270.04|38512.65|231075.9|6|8|7286.34|16|1|0|2|20241031|1|10270.04|001|djackson@example.org|018-1303641|20240921||||||||
M|A|I|SHARON HUGHES||691006081557||BOOST000803|1|20230722|1|20230807|20231202|1|2|5286.1|3964.58|15858.32|4|40|4475.7|21|1|0|2|20231202|0|0.0|002|||20231003|C|2021733969-K|2021733969-K||MYERS, MORALES AND HORTON SDN BHD|1|CO-BORROWER|
D|A|I|BRIAN WATKINS||840723063338||BOOST000804|1|20230914|1|20230930|20240426|1|2|13802.87|6788.3|0.0|0|61|3238.5|17|1|0|0|20240426|0|0.0|004|swashington@example.com|014-9969889|||||||||
M|D|C|BURGESS, STOUT AND SCOTT SDN BHD|2023123346-W|2023123346-W||BOOST000805|2|20220714|1|20220805|20230219|2|3|2427.47|1025.69|0.0|0|71|0.0|20|1|0|0|20230219|3|0.0|001|npowers@example.org|016-4806659|||||||||
D|D|I|PATRICIA DELEON||801203129748||BOOST000806|4|20240325|1|20240423|20240511|1|2|6242.37|4928.19|34497.33|7|38|5435.13|18|1|0|0|20240511|3|0.0|003|mccarthyamanda@example.net|014-2677432|||||||||
D|D|C|SCOTT-CAMACHO SDN BHD|2015399862-M|2015399862-M||BOOST000807|1|20250221|1|20250302|20250313|2|3|3280.58|2811.93|8435.79|3|35|1396.12|16|1|0|0|20250313|3|0.0|002|kclark@example.org||||||||||
M|A|C|WARD AND SONS SDN BHD|2012664360-X|2012664360-X||BOOST000808|1|20230126|1|20230214|20240409|1|2|17584.97|5861.66|0.0|0|90|4406.7|15|1|0|0|20240409|0|0.0|002|rogersdustin@example.org|016-3951544||C|2003839419-X|2003839419-X||MEDINA INC SDN BHD|1|CO-BORROWER|
M|D|C|SIMON INC SDN BHD|2000570128-H|2000570128-H||BOOST000809|1|20240628|1|20240718|20250327|1|3|16101.13|40252.82|0.0|0|12|874.17|23|1|0|0|20250327|2|0.0|003||014-8094901|||||||||
M|A|I|SHERRI THOMAS||780924103860||BOOST000810|1|20221023|1|20221117|20221201|1|2|14196.34|9258.48|0.0|0|46|807.29|13|1|0|0|20221201|0|0.0|003|rtownsend@example.org|013-7075619|||||||||
D|A|I|CYNTHIA GARCIA||561012112985||BOOST000811|4|20250421|1|20250426|20250510|1|2|4588.9|3720.73|40928.03|11|37|1720.47|16|1|0|0|20250510|0|0.0|004|velazquezmathew@example.org|019-7311689|||||||||
D|D|B|ETHAN RICE & HUFF LLC|2010517612-X|821016076081||BOOST000812|1|20221008|1|20221019|20240118|1|3|9067.39|4772.31|0.0|0|57|1971.57|19|1|0|0|20240118|2|0.0|004|kevin95@example.org|019-6240610|||||||||
D|D|C|NASH, GIBSON AND VAUGHN SDN BHD|2021168246-W|2021168246-W||BOOST000813|1|20230111|1|20230112|20230812|1|2|12032.48|5308.45|10616.9|2|68|58.82|13|1|0|0|20230812|3|0.0|004||017-9308018||C|2020120633-M|2020120633-M||EATON INC SDN BHD|1|CO-BORROWER|
M|D|I|JERRY SPENCER||560312087216||BOOST000814|1|20230826|1|20230908|20231021|1|2|1690.49|859.57|0.0|0|59|868.18|13|1|0|0|20231021|3|0.0|002||014-7224246|||||||||
D|M|C|FRANKLIN PLC SDN BHD|2024540475-H|2024540475-H||BOOST000815|1|20241129|1|20241220|20250629|1|3|5898.31|4782.41|0.0|0|37|5442.56|22|1|0|0|20250629|0|0.0|004|edward25@example.org|016-8992359|||||||||
D|D|B|CODY MOORE & HERRERA-MOODY|2012557842-X|620527125036|R#######|BOOST000816|1|20241209|1|20250107|20250607|1|2|13351.01|5135.0|0.0|0|78|5533.86|23|1|0|0|20250607|1|13351.01|001|riostina@example.com|014-2088959||I||710128069971||RICHARD HENDRIX|1||
D|M|C|SOTO, ALVAREZ AND WEEKS SDN BHD|2004318550-H|2004318550-H|H#######|BOOST000817|1|20240609|1|20240612|20241128|1|2|14969.09|9355.68|0.0|0|48|4787.01|15|1|0|0|20241128|0|0.0|002|carpenterjoseph@example.org|018-2551778|||||||||
M|M|B|KATHRYN THOMAS & ELLIS AND SONS|2011239850-H|910905041447||BOOST000818|1|20230114|1|20230129|20230217|2|2|10158.87|38095.76|0.0|0|8|9876.58|19|1|0|0|20230217|0|0.0|004|oconnellconnie@example.net|018-5747292||C|2017348885-W|2017348885-W||GARCIA, BOYD AND ARMSTRONG SDN BHD|1|GUARANTOR|
M|A|C|ROGERS-EVANS SDN BHD|2014472644-W|2014472644-W||BOOST000819|2|20230620|1|20230716|20250110|1|3|1211.55|1172.47|0.0|0|31|0.0|15|1|0|0|20250110|0|0.0|003|pierceadam@example.net|014-7812238|||||||||
D|D|I|DANIEL LARSEN||810315078880||BOOST000820|1|20240225|1|20240325|20250613|1|2|1799.1|749.62|0.0|0|72|1749.38|21|1|0|0|20250613|2|0.0|001|gregory65@example.com|016-2206589|||||||||
D|M|C|JOHNSON-WYATT SDN BHD|2002700355-K|2002700355-K||BOOST000821|3|20230102|1|20230114|20230415|1|2|1281.03|651.37|6513.7|10|59|284.11|16|1|0|1|20230415|0|0.0|002|austin02@example.com|018-6349583|20230311||||||||
M|M|I|TODD MORRIS||900205049084||BOOST000822|1|20240816|1|20240816|20241110|1|3|5172.82|2771.15|0.0|0|56|2758.77|23|1|0|0|20241110|0|0.0|001|etownsend@example.org|014-4536110||C|2001434184-W|2001434184-W||BRADY-BURGESS SDN BHD|1|GUARANTOR|
M|M|I|LISA REID||691009136342||BOOST000823|1|20220821|1|20220903|20221020|2|3|9757.49|5046.98|0.0|0|58|7805.22|12|1|0|0|20221020|0|0.0|001|wlawson@example.net|013-1906236||C|2011204327-X|2011204327-X||HEBERT LLC SDN BHD|1||
M|A|C|LOPEZ, CHAPMAN AND FUENTES SDN BHD|2018425633-W|2018425633-W||BOOST000824|1|20250630|1|20250728|20250728|1|3|9878.51|3292.84|0.0|0|90|7063.36|15|1|0|0|20250728|0|0.0|003|toddmichelle@example.net|017-7508430|||||||||
M|A|I|CAMERON HOWELL||550418145011||BOOST000825|1|20230312|1|20230321|20230922|1|3|11246.34|6885.51|0.0|0|49|722.26|17|1|0|0|20230922|0|0.0|002|lfrey@example.org|018-3663955|||||||||
D|D|C|GILBERT, DICKERSON AND KIRK SDN BHD|2018176148-W|2018176148-W||BOOST000826|2|20250507|1|20250520|20250601|1|2|17969.56|9983.09|0.0|0|54|0.0|15|1|0|0|20250601|1|17969.56|003|melanie93@example.org|018-4814578||I||880919047429||VANESSA BROWN|1|CO-BORROWER|
D|A|I|TINA DOMINGUEZ||500107137740||BOOST000827|1|20231204|1|20231225|20250406|1|2|8346.75|6107.38|18322.14|3|41|1633.47|18|1|0|0|20250406|0|0.0|002||014-5218997|||||||||
M|M|C|WEST-LOPEZ SDN BHD|2001279161-K|2001279161-K||BOOST000828|1|20240710|1|20240729|20250121|1|2|7797.0|15594.0|0.0|0|15|3942.3|24|1|0|0|20250121|0|0.0|004|scottsosa@example.com|012-7224881|||||||||
M|D|C|TURNER-NEWTON SDN BHD|2021789443-X|2021789443-X||BOOST000829|1|20231209|1|20231222|20250302|1|2|9207.58|3069.19|0.0|0|90|1709.15|19|1|0|0|20250302|1|9207.58|002|suzanne66@example.net||||||||||
D|A|I|BRENT MARTINEZ||960615106629||BOOST000830|1|20220815|1|20220828|20230818|1|2|4348.11|4207.85|8415.7|2|31|2584.74|17|1|0|0|20230818|0|0.0|003|hammondbenjamin@example.org||||||||||
M|D|I|PATRICK DIXON||860904053836||BOOST000831|4|20250415|1|20250415|20250706|1|2|1693.01|4232.52|29627.64|7|12|995.17|20|1|0|0|20250706|1|1693.01|001||014-2828475|||||||||
M|A|I|BRADLEY BROWN||950309085942||BOOST000832|1|20230902|1|20230916|20241008|1|2|16101.59|6273.35|37640.1|6|77|2925.3|22|1|0|0|20241008|0|0.0|002|slynch@example.org|014-8072278|||||||||
D|D|I|JESSICA RAMOS||920222075930||BOOST000833|1|20241116|1|20241206|20250629|1|2|6270.62|2508.25|0.0|0|75|4943.65|21|1|0|0|20250629|2|0.0|004|rogerssean@example.com|018-3074787|||||||||
D|M|I|MEGAN FISHER||580524058681||BOOST000834|3|20230213|1|20230310|20230331|1|2|7632.82|3318.62|9955.86|3|69|153.08|23|1|0|0|20230331|0|0.0|004|kyle51@example.net|018-1718137|||||||||
D|M|C|JENKINS, ELLIS AND GARCIA SDN BHD|2014425837-W|2014425837-W||BOOST000835|1|20231025|1|20231027|20250227|1|3|14136.82|10344.01|31032.03|3|41|11122.99|21|1|0|0|20250227|0|0.0|001|parksedward@example.net|012-3766393|||||||||
M|M|I|ROBERT TAYLOR||800225121156||BOOST000836|4|20240622|1|20240712|20250313|1|3|7175.16|4139.52|49674.24|12|52|5765.28|12|1|0|0|20250313|0|0.0|001|romanwilliam@example.com|014-7972959|||||||||
M|A|I|BARRY RODRIGUEZ||560516092043||BOOST000837|1|20230528|1|20230621|20240608|2|2|2211.83|861.75|0.0|0|77|1579.4|17|1|0|0|20240608|0|0.0|004|pamela41@example.net|012-2446852|||||||||
D|D|I|BILLY FLORES||591023012566||BOOST000838|1|20230419|1|20230508|20241220|1|2|13287.51|5862.14|0.0|0|68|3480.42|21|1|0|0|20241220|3|0.0|003|thomasadam@example.com|014-6209435|||||||||
D|D|I|GEORGE WONG||930320113935||BOOST000839|1|20221202|1|20221224|20230224|1|2|10579.8|5988.57|0.0|0|53|3159.08|24|1|0|0|20230224|2|0.0|004|henryflores@example.net|012-9744562|||||||||
D|D|C|GONZALES GROUP SDN BHD|2006190740-K|2006190740-K|B#######|BOOST000840|2|20230127|1|20230208|20231011|1|3|4088.21|2404.83|0.0|0|51|0.0|12|1|0|0|20231011|1|4088.21|004|jamiewalker@example.org|014-1942637|||||||||
M|D|I|LAURA MATHIS||750913069286||BOOST000841|3|20230319|1|20230402|20240402|2|3|16614.18|15575.79|77878.95|5|32|12552.59|20|1|0|0|20240402|2|0.0|004|blakekelsey@example.org|012-7000187|||||||||
M|M|I|MARK MONROE||710203136880||BOOST000842|1|20250311|1|20250320|20250623|2|2|10105.02|14435.74|0.0|0|21|2282.79|20|1|0|0|20250623|0|0.0|001|christophermcgee@example.net|016-9571674|||||||||
M|M|I|DAVID GARCIA||630507024009||BOOST000843|1|20250119|1|20250202|20250604|2|3|8250.76|3300.3|0.0|0|75|3216.72|15|1|0|0|20250604|0|0.0|002|vwood@example.org|012-3368910||I||510121091196||RICHARD WILSON|1|GUARANTOR|
M|A|C|YATES-SIMS SDN BHD|2006573487-K|2006573487-K||BOOST000844|1|20240906|1|20240906|20241231|1|3|17690.05|26535.08|0.0|0|20|3345.93|15|1|0|0|20241231|0|0.0|002|stewartmelissa@example.com|018-9825031|||||||||
D|A|I|DOUGLAS DUARTE||510510027944||BOOST000845|3|20231031|1|20231109|20250216|1|2|11934.32|13260.36|119343.24|9|27|9990.92|18|1|0|0|20250216|0|0.0|001||013-6649288|||||||||
D|A|C|MARTIN, KENNEDY AND MCGEE SDN BHD|2000991716-H|2000991716-H||BOOST000846|1|20241023|1|20241024|20241216|1|3|13340.61|4764.5|0.0|0|84|10670.83|14|1|0|0|20241216|0|0.0|003||018-3236766|||||||||
D|A|C|MARTIN, WILSON AND GRAHAM SDN BHD|2008737665-K|2008737665-K||BOOST000847|1|20230201|1|20230201|20241205|1|3|6390.46|5638.64|0.0|0|34|4645.13|18|1|0|0|20241205|0|0.0|002||018-1116174|||||||||
D|M|B|MARY CHRISTIAN & DELGADO, ROBERTS AND CRANE|2012871750-X|600217066670||BOOST000848|1|20230215|1|20230302|20240224|1|2|18957.17|43747.32|218736.6|5|13|2553.96|18|1|0|1|20240224|0|0.0|001|donovanjackie@example.com|017-6167568|20231228||||||||
M|M|C|DAVIS-WARREN SDN BHD|2019799010-M|2019799010-M||BOOST000849|1|20241216|1|20241222|20250429|2|2|7033.18|5702.58|17107.74|3|37|3818.42|20|1|0|0|20250429|0|0.0|004|steven29@example.com||||||||||
M|D|I|JODI RODRIGUEZ||550617095572||BOOST000850|1|20230102|1|20230124|20230131|1|3|4180.9|1766.58|0.0|0|71|2778.5|19|1|0|0|20230131|1|4180.9|001||016-7193673|||||||||
M|M|B|CAROL LYNCH & BRIGHT AND SONS|2006849814-K|860820035406||BOOST000851|1|20250127|1|20250131|20250324|1|3|4660.39|2853.3|0.0|0|49|2935.42|16|1|0|0|20250324|0|0.0|002|jenniferlynch@example.org|018-2200306|||||||||
M|D|I|LYNN HUERTA||640819034182||BOOST000852|1|20240919|1|20240926|20250626|1|3|13416.23|6388.68|0.0|0|63|12018.21|24|1|0|0|20250626|3|0.0|002|goldenangela@example.com|016-1334145|||||||||
M|A|I|HEATHER MEYER||950726091351||BOOST000853|2|20240921|1|20241001|20250516|1|3|11572.71|9136.35|0.0|0|38|0.0|19|1|0|0|20250516|0|0.0|004|denise69@example.com|016-1685498|||||||||
M|D|C|POPE-MEDINA SDN BHD|2002869200-H|2002869200-H||BOOST000854|1|20230802|1|20230827|20240708|1|3|17187.9|14323.25|0.0|0|36|14326.25|23|1|0|0|20240708|1|17187.9|002|sheila71@example.com|013-7268500|||||||||
D|M|I|HANNAH ROGERS||680120143391||BOOST000855|1|20221209|1|20221214|20230811|1|2|16904.89|7569.35|0.0|0|67|5970.03|16|1|0|0|20230811|0|0.0|002||013-6999559||C|2019815685-M|2019815685-M||COLLINS, GILBERT AND HUDSON SDN BHD|1||
M|D|C|THOMPSON-MITCHELL SDN BHD|2000141416-M|2000141416-M||BOOST000856|1|20240629|1|20240708|20250407|1|2|7417.58|3321.3|0.0|0|67|5284.37|18|1|0|0|20250407|1|7417.58|001|nicholas09@example.net|017-5467410|||||||||
M|M|I|KAREN BURNS||830919067262||BOOST000857|1|20230831|1|20230928|20240109|1|2|5332.67|2161.89|8647.56|4|74|4466.38|19|1|0|1|20240109|0|0.0|004|gfuller@example.net|018-1024929|20231015||||||||
D|M|I|KATIE GRIFFIN||601017126596||BOOST000858|1|20230723|1|20230804|20240713|1|3|11328.1|4248.04|0.0|0|80|10782.67|21|1|0|0|20240713|0|0.0|001||019-7235903|||||||||
D|D|I|SANDRA KNIGHT||590324125123||BOOST000859|1|20221109|1|20221202|20240402|1|3|13070.06|30161.68|0.0|0|13|12919.88|18|1|0|0|20240402|2|0.0|002|thomasdebra@example.net|016-6152856|||||||||
D|D|I|ANGELA STEVENS DVM||630212103299||BOOST000860|2|20231108|1|20231205|20240619|1|2|14316.65|20452.36|0.0|0|21|0.0|22|1|0|0|20240619|1|14316.65|004|floresanthony@example.com|019-1238488|||||||||
M|M|I|ROBIN ARIAS||860807029955||BOOST000861|1|20221107|1|20221120|20250331|2|3|1709.09|569.7|0.0|0|90|1060.9|14|1|0|0|20250331|0|0.0|004|dillonleach@example.org||||||||||
D|M|C|WOOD-WEST SDN BHD|2019498415-W|2019498415-W||BOOST000862|1|20230618|1|20230624|20250610|1|2|14873.73|17848.48|0.0|0|25|4643.17|21|1|0|0|20250610|0|0.0|001||013-5813813||C|2024297845-W|2024297845-W||CLAYTON AND SONS SDN BHD|1|CO-BORROWER|
M|M|C|WINTERS, PARKER AND DAVENPORT SDN BHD|2009608433-W|2009608433-W||BOOST000863|1|20240704|1|20240722|20250317|1|2|8477.94|16955.88|50867.64|3|15|2412.85|22|1|0|0|20250317|0|0.0|002||014-2855842|||||||||
D|D|C|FIELDS AND SONS SDN BHD|2015814932-X|2015814932-X||BOOST000864|1|20220714|1|20220723|20240731|1|2|16667.7|22728.68|0.0|0|22|2656.0|14|1|0|0|20240731|3|0.0|001|jhatfield@example.org|012-6075208|||||||||
M|D|I|YOLANDA BRAUN||821216058780||BOOST000865|1|20240311|1|20240321|20241117|1|3|4786.69|2761.55|0.0|0|52|73.18|16|1|0|0|20241117|2|0.0|003|michael59@example.com|||I||660917042630||BRENT RODRIGUEZ|1|GUARANTOR|
D|A|I|RILEY BENNETT||781010059542||BOOST000866|3|20240319|1|20240403|20240908|1|3|16994.77|15449.79|108148.53|7|33|2270.72|13|1|0|0|20240908|0|0.0|004||012-7742137|||||||||
D|A|B|DARRYL GRAVES & BLEVINS, MURRAY AND AYERS|2016702434-M|620420135458||BOOST000867|1|20231027|1|20231105|20250506|1|2|18283.84|42193.48|0.0|0|13|6722.59|24|1|0|0|20250506|0|0.0|004|patrick50@example.net|019-6659539|||||||||
